starttime	seconds	ctime	dtime	ttime	wait
Sun Dec 11 17:01:57 2022	1670749317	0	423	423	423
Sun Dec 11 17:01:58 2022	1670749318	0	423	423	422
Sun Dec 11 17:01:54 2022	1670749314	0	423	423	423
Sun Dec 11 17:01:55 2022	1670749315	0	423	423	421
Sun Dec 11 17:01:59 2022	1670749319	0	423	424	422
Sun Dec 11 17:01:54 2022	1670749314	0	423	424	422
Sun Dec 11 17:02:01 2022	1670749321	0	423	424	423
Sun Dec 11 17:01:59 2022	1670749319	0	424	424	422
Sun Dec 11 17:02:00 2022	1670749320	0	424	424	423
Sun Dec 11 17:01:59 2022	1670749319	0	424	424	422
Sun Dec 11 17:02:00 2022	1670749320	0	423	424	423
Sun Dec 11 17:01:54 2022	1670749314	0	424	424	423
Sun Dec 11 17:01:55 2022	1670749315	0	424	424	424
Sun Dec 11 17:01:54 2022	1670749314	0	424	424	424
Sun Dec 11 17:01:59 2022	1670749319	0	424	424	424
Sun Dec 11 17:02:01 2022	1670749321	0	424	425	424
Sun Dec 11 17:01:59 2022	1670749319	0	424	425	424
Sun Dec 11 17:01:55 2022	1670749315	0	425	425	424
Sun Dec 11 17:01:56 2022	1670749316	0	425	425	424
Sun Dec 11 17:02:00 2022	1670749320	0	425	425	424
Sun Dec 11 17:01:54 2022	1670749314	0	425	425	424
Sun Dec 11 17:01:55 2022	1670749315	0	425	425	425
Sun Dec 11 17:01:54 2022	1670749314	0	425	425	424
Sun Dec 11 17:01:58 2022	1670749318	0	425	425	425
Sun Dec 11 17:02:00 2022	1670749320	0	425	425	425
Sun Dec 11 17:01:55 2022	1670749315	0	425	425	425
Sun Dec 11 17:01:54 2022	1670749314	1	425	425	424
Sun Dec 11 17:01:55 2022	1670749315	0	425	425	425
Sun Dec 11 17:02:00 2022	1670749320	0	425	426	425
Sun Dec 11 17:02:00 2022	1670749320	0	425	426	425
Sun Dec 11 17:01:59 2022	1670749319	0	426	426	424
Sun Dec 11 17:02:01 2022	1670749321	0	426	426	425
Sun Dec 11 17:01:59 2022	1670749319	1	425	426	425
Sun Dec 11 17:02:00 2022	1670749320	0	426	426	425
Sun Dec 11 17:02:00 2022	1670749320	0	426	426	426
Sun Dec 11 17:02:00 2022	1670749320	0	426	426	426
Sun Dec 11 17:02:00 2022	1670749320	0	426	426	426
Sun Dec 11 17:02:00 2022	1670749320	0	426	426	426
Sun Dec 11 17:02:01 2022	1670749321	0	426	426	426
Sun Dec 11 17:01:59 2022	1670749319	0	426	426	425
Sun Dec 11 17:01:56 2022	1670749316	0	426	426	426
Sun Dec 11 17:01:55 2022	1670749315	0	426	426	426
Sun Dec 11 17:01:59 2022	1670749319	0	426	427	426
Sun Dec 11 17:01:54 2022	1670749314	0	426	427	425
Sun Dec 11 17:01:56 2022	1670749316	0	427	427	425
Sun Dec 11 17:02:00 2022	1670749320	0	427	427	426
Sun Dec 11 17:01:55 2022	1670749315	0	427	427	425
Sun Dec 11 17:01:56 2022	1670749316	0	427	427	426
Sun Dec 11 17:01:57 2022	1670749317	0	427	427	426
Sun Dec 11 17:01:54 2022	1670749314	0	427	427	426
Sun Dec 11 17:01:54 2022	1670749314	0	427	427	427
Sun Dec 11 17:01:59 2022	1670749319	0	427	427	427
Sun Dec 11 17:01:59 2022	1670749319	0	427	427	427
Sun Dec 11 17:02:01 2022	1670749321	1	427	427	426
Sun Dec 11 17:01:59 2022	1670749319	0	427	427	427
Sun Dec 11 17:02:00 2022	1670749320	0	427	428	426
Sun Dec 11 17:01:56 2022	1670749316	0	427	428	427
Sun Dec 11 17:01:59 2022	1670749319	0	428	428	427
Sun Dec 11 17:01:59 2022	1670749319	0	428	428	427
Sun Dec 11 17:02:01 2022	1670749321	0	428	428	427
Sun Dec 11 17:01:59 2022	1670749319	0	428	428	427
Sun Dec 11 17:02:00 2022	1670749320	0	428	428	427
Sun Dec 11 17:01:54 2022	1670749314	0	428	428	428
Sun Dec 11 17:02:01 2022	1670749321	0	428	428	428
Sun Dec 11 17:02:01 2022	1670749321	0	428	428	427
Sun Dec 11 17:02:01 2022	1670749321	0	428	428	423
Sun Dec 11 17:01:59 2022	1670749319	0	428	429	428
Sun Dec 11 17:01:59 2022	1670749319	0	429	429	428
Sun Dec 11 17:01:59 2022	1670749319	0	429	429	422
Sun Dec 11 17:01:58 2022	1670749318	0	429	429	428
Sun Dec 11 17:01:56 2022	1670749316	0	429	429	429
Sun Dec 11 17:02:00 2022	1670749320	0	429	429	428
Sun Dec 11 17:02:00 2022	1670749320	0	429	429	429
Sun Dec 11 17:01:58 2022	1670749318	0	429	429	429
Sun Dec 11 17:01:54 2022	1670749314	0	429	429	429
Sun Dec 11 17:01:55 2022	1670749315	0	429	429	428
Sun Dec 11 17:02:00 2022	1670749320	0	429	429	429
Sun Dec 11 17:01:59 2022	1670749319	0	429	429	428
Sun Dec 11 17:01:56 2022	1670749316	0	430	430	429
Sun Dec 11 17:02:00 2022	1670749320	0	430	430	429
Sun Dec 11 17:02:01 2022	1670749321	0	430	430	429
Sun Dec 11 17:01:55 2022	1670749315	0	430	430	429
Sun Dec 11 17:02:00 2022	1670749320	0	430	430	429
Sun Dec 11 17:01:54 2022	1670749314	0	431	431	430
Sun Dec 11 17:01:55 2022	1670749315	0	431	431	430
Sun Dec 11 17:01:59 2022	1670749319	1	431	431	430
Sun Dec 11 17:01:55 2022	1670749315	0	431	431	430
Sun Dec 11 17:01:54 2022	1670749314	1	431	431	431
Sun Dec 11 17:02:00 2022	1670749320	0	431	431	431
Sun Dec 11 17:01:55 2022	1670749315	0	431	432	431
Sun Dec 11 17:01:59 2022	1670749319	0	432	432	431
Sun Dec 11 17:02:01 2022	1670749321	0	432	432	431
Sun Dec 11 17:01:59 2022	1670749319	0	432	432	431
Sun Dec 11 17:02:01 2022	1670749321	0	432	432	431
Sun Dec 11 17:01:57 2022	1670749317	0	432	432	431
Sun Dec 11 17:01:59 2022	1670749319	0	432	432	432
Sun Dec 11 17:01:54 2022	1670749314	0	432	432	431
Sun Dec 11 17:01:55 2022	1670749315	0	432	433	432
Sun Dec 11 17:02:01 2022	1670749321	0	432	433	432
Sun Dec 11 17:02:00 2022	1670749320	0	432	433	432
Sun Dec 11 17:01:55 2022	1670749315	0	433	433	432
Sun Dec 11 17:01:55 2022	1670749315	0	433	433	432
Sun Dec 11 17:01:59 2022	1670749319	0	433	433	432
Sun Dec 11 17:01:59 2022	1670749319	0	433	433	432
Sun Dec 11 17:01:59 2022	1670749319	0	433	433	432
Sun Dec 11 17:02:00 2022	1670749320	0	433	433	433
Sun Dec 11 17:01:55 2022	1670749315	0	433	433	433
Sun Dec 11 17:01:59 2022	1670749319	0	433	433	432
Sun Dec 11 17:01:53 2022	1670749313	0	433	434	433
Sun Dec 11 17:01:57 2022	1670749317	0	434	434	432
Sun Dec 11 17:01:59 2022	1670749319	0	434	434	432
Sun Dec 11 17:01:54 2022	1670749314	0	434	434	433
Sun Dec 11 17:01:57 2022	1670749317	0	434	434	433
Sun Dec 11 17:01:59 2022	1670749319	0	434	434	434
Sun Dec 11 17:02:00 2022	1670749320	0	434	434	434
Sun Dec 11 17:01:55 2022	1670749315	0	435	435	434
Sun Dec 11 17:01:54 2022	1670749314	0	435	435	434
Sun Dec 11 17:01:59 2022	1670749319	0	435	435	434
Sun Dec 11 17:01:59 2022	1670749319	0	435	435	434
Sun Dec 11 17:01:55 2022	1670749315	0	435	435	434
Sun Dec 11 17:01:57 2022	1670749317	0	435	435	434
Sun Dec 11 17:01:58 2022	1670749318	0	435	435	434
Sun Dec 11 17:01:54 2022	1670749314	0	435	435	434
Sun Dec 11 17:01:54 2022	1670749314	0	435	435	435
Sun Dec 11 17:01:59 2022	1670749319	0	435	436	435
Sun Dec 11 17:01:55 2022	1670749315	0	436	436	435
Sun Dec 11 17:01:54 2022	1670749314	0	436	436	435
Sun Dec 11 17:01:55 2022	1670749315	0	436	436	435
Sun Dec 11 17:01:55 2022	1670749315	0	436	436	435
Sun Dec 11 17:01:56 2022	1670749316	0	436	436	435
Sun Dec 11 17:01:54 2022	1670749314	0	436	437	435
Sun Dec 11 17:01:59 2022	1670749319	0	437	437	436
Sun Dec 11 17:01:54 2022	1670749314	0	437	437	437
Sun Dec 11 17:02:01 2022	1670749321	0	437	437	437
Sun Dec 11 17:01:57 2022	1670749317	0	437	437	437
Sun Dec 11 17:01:55 2022	1670749315	0	437	437	436
Sun Dec 11 17:02:00 2022	1670749320	0	437	438	437
Sun Dec 11 17:01:55 2022	1670749315	0	438	438	437
Sun Dec 11 17:01:54 2022	1670749314	0	438	438	438
Sun Dec 11 17:01:59 2022	1670749319	0	438	438	437
Sun Dec 11 17:01:54 2022	1670749314	0	438	438	437
Sun Dec 11 17:01:55 2022	1670749315	0	438	439	437
Sun Dec 11 17:02:00 2022	1670749320	0	438	439	438
Sun Dec 11 17:01:56 2022	1670749316	0	439	439	437
Sun Dec 11 17:01:59 2022	1670749319	0	439	439	438
Sun Dec 11 17:02:00 2022	1670749320	0	439	439	438
Sun Dec 11 17:02:01 2022	1670749321	0	439	439	438
Sun Dec 11 17:01:54 2022	1670749314	0	439	439	438
Sun Dec 11 17:01:59 2022	1670749319	0	439	439	434
Sun Dec 11 17:02:00 2022	1670749320	0	439	439	439
Sun Dec 11 17:02:00 2022	1670749320	0	439	439	439
Sun Dec 11 17:01:54 2022	1670749314	0	439	439	438
Sun Dec 11 17:02:01 2022	1670749321	0	439	439	434
Sun Dec 11 17:01:56 2022	1670749316	0	439	439	439
Sun Dec 11 17:01:58 2022	1670749318	0	439	440	439
Sun Dec 11 17:01:57 2022	1670749317	0	440	440	439
Sun Dec 11 17:02:01 2022	1670749321	0	440	440	439
Sun Dec 11 17:01:57 2022	1670749317	0	440	440	439
Sun Dec 11 17:01:54 2022	1670749314	0	440	440	439
Sun Dec 11 17:01:55 2022	1670749315	0	440	440	439
Sun Dec 11 17:01:53 2022	1670749313	0	440	440	439
Sun Dec 11 17:01:58 2022	1670749318	0	440	440	438
Sun Dec 11 17:01:53 2022	1670749313	4	436	440	435
Sun Dec 11 17:01:55 2022	1670749315	0	441	441	440
Sun Dec 11 17:01:57 2022	1670749317	0	441	441	440
Sun Dec 11 17:01:55 2022	1670749315	0	441	441	440
Sun Dec 11 17:01:57 2022	1670749317	0	441	441	441
Sun Dec 11 17:01:55 2022	1670749315	0	441	441	440
Sun Dec 11 17:01:59 2022	1670749319	0	441	441	441
Sun Dec 11 17:02:00 2022	1670749320	0	441	441	441
Sun Dec 11 17:01:54 2022	1670749314	0	441	441	440
Sun Dec 11 17:01:56 2022	1670749316	0	442	442	441
Sun Dec 11 17:02:01 2022	1670749321	0	442	442	441
Sun Dec 11 17:02:01 2022	1670749321	0	442	442	441
Sun Dec 11 17:02:00 2022	1670749320	0	442	442	441
Sun Dec 11 17:01:54 2022	1670749314	0	442	442	441
Sun Dec 11 17:01:58 2022	1670749318	0	442	442	441
Sun Dec 11 17:01:55 2022	1670749315	0	442	442	441
Sun Dec 11 17:01:56 2022	1670749316	0	442	442	442
Sun Dec 11 17:02:00 2022	1670749320	0	443	443	442
Sun Dec 11 17:02:00 2022	1670749320	0	443	443	442
Sun Dec 11 17:01:57 2022	1670749317	0	443	443	442
Sun Dec 11 17:01:56 2022	1670749316	0	443	443	442
Sun Dec 11 17:02:00 2022	1670749320	0	443	443	442
Sun Dec 11 17:02:00 2022	1670749320	0	443	443	442
Sun Dec 11 17:02:00 2022	1670749320	0	443	444	443
Sun Dec 11 17:02:01 2022	1670749321	0	444	444	444
Sun Dec 11 17:01:53 2022	1670749313	1	443	444	443
Sun Dec 11 17:01:54 2022	1670749314	0	445	445	444
Sun Dec 11 17:01:54 2022	1670749314	0	445	445	444
Sun Dec 11 17:01:55 2022	1670749315	0	446	446	445
Sun Dec 11 17:02:00 2022	1670749320	0	446	446	445
Sun Dec 11 17:02:01 2022	1670749321	0	446	446	440
Sun Dec 11 17:02:01 2022	1670749321	1	445	446	444
Sun Dec 11 17:01:59 2022	1670749319	0	446	446	445
Sun Dec 11 17:01:57 2022	1670749317	0	446	446	446
Sun Dec 11 17:01:55 2022	1670749315	0	446	447	446
Sun Dec 11 17:01:59 2022	1670749319	0	446	447	445
Sun Dec 11 17:02:01 2022	1670749321	0	447	447	446
Sun Dec 11 17:01:55 2022	1670749315	0	447	447	446
Sun Dec 11 17:01:53 2022	1670749313	0	447	447	446
Sun Dec 11 17:01:53 2022	1670749313	0	447	447	447
Sun Dec 11 17:01:55 2022	1670749315	0	447	447	447
Sun Dec 11 17:01:53 2022	1670749313	0	447	447	446
Sun Dec 11 17:01:54 2022	1670749314	0	447	447	447
Sun Dec 11 17:01:55 2022	1670749315	0	447	448	447
Sun Dec 11 17:01:54 2022	1670749314	0	447	448	447
Sun Dec 11 17:01:56 2022	1670749316	0	447	448	447
Sun Dec 11 17:01:55 2022	1670749315	0	448	448	447
Sun Dec 11 17:02:01 2022	1670749321	0	448	448	447
Sun Dec 11 17:01:57 2022	1670749317	0	448	448	447
Sun Dec 11 17:01:54 2022	1670749314	0	448	448	448
Sun Dec 11 17:02:00 2022	1670749320	0	448	448	447
Sun Dec 11 17:01:54 2022	1670749314	0	448	448	447
Sun Dec 11 17:02:01 2022	1670749321	0	448	448	448
Sun Dec 11 17:01:57 2022	1670749317	0	449	449	448
Sun Dec 11 17:01:55 2022	1670749315	0	449	449	447
Sun Dec 11 17:01:54 2022	1670749314	0	449	449	448
Sun Dec 11 17:01:55 2022	1670749315	0	449	449	449
Sun Dec 11 17:01:55 2022	1670749315	0	449	450	448
Sun Dec 11 17:02:00 2022	1670749320	0	450	450	449
Sun Dec 11 17:01:59 2022	1670749319	0	450	450	450
Sun Dec 11 17:01:56 2022	1670749316	0	450	450	450
Sun Dec 11 17:01:54 2022	1670749314	0	451	451	450
Sun Dec 11 17:01:58 2022	1670749318	0	451	451	451
Sun Dec 11 17:01:58 2022	1670749318	0	451	451	451
Sun Dec 11 17:01:53 2022	1670749313	0	451	451	450
Sun Dec 11 17:01:56 2022	1670749316	0	451	451	450
Sun Dec 11 17:01:54 2022	1670749314	1	451	451	450
Sun Dec 11 17:01:55 2022	1670749315	0	452	452	451
Sun Dec 11 17:01:58 2022	1670749318	0	452	452	451
Sun Dec 11 17:01:59 2022	1670749319	0	452	452	451
Sun Dec 11 17:01:55 2022	1670749315	0	452	452	451
Sun Dec 11 17:02:00 2022	1670749320	0	452	452	452
Sun Dec 11 17:01:59 2022	1670749319	0	452	452	452
Sun Dec 11 17:01:54 2022	1670749314	0	452	452	451
Sun Dec 11 17:01:57 2022	1670749317	0	452	452	452
Sun Dec 11 17:01:54 2022	1670749314	0	453	453	452
Sun Dec 11 17:01:54 2022	1670749314	0	453	453	452
Sun Dec 11 17:01:59 2022	1670749319	0	453	454	453
Sun Dec 11 17:01:55 2022	1670749315	0	453	454	453
Sun Dec 11 17:01:55 2022	1670749315	0	454	454	453
Sun Dec 11 17:01:54 2022	1670749314	0	454	454	453
Sun Dec 11 17:01:57 2022	1670749317	0	454	454	453
Sun Dec 11 17:01:57 2022	1670749317	0	454	454	454
Sun Dec 11 17:01:54 2022	1670749314	0	454	454	454
Sun Dec 11 17:01:56 2022	1670749316	0	454	454	454
Sun Dec 11 17:01:55 2022	1670749315	0	454	454	454
Sun Dec 11 17:01:54 2022	1670749314	0	454	455	454
Sun Dec 11 17:01:55 2022	1670749315	0	454	455	454
Sun Dec 11 17:01:55 2022	1670749315	0	454	455	447
Sun Dec 11 17:01:55 2022	1670749315	0	455	455	454
Sun Dec 11 17:01:55 2022	1670749315	0	454	455	454
Sun Dec 11 17:01:55 2022	1670749315	0	455	455	454
Sun Dec 11 17:01:56 2022	1670749316	0	455	455	454
Sun Dec 11 17:01:58 2022	1670749318	0	455	455	454
Sun Dec 11 17:01:53 2022	1670749313	3	452	455	444
Sun Dec 11 17:01:53 2022	1670749313	4	452	455	451
Sun Dec 11 17:01:55 2022	1670749315	0	455	455	455
Sun Dec 11 17:01:55 2022	1670749315	0	455	456	455
Sun Dec 11 17:01:57 2022	1670749317	0	455	456	455
Sun Dec 11 17:02:01 2022	1670749321	0	456	456	455
Sun Dec 11 17:01:54 2022	1670749314	0	456	456	455
Sun Dec 11 17:01:54 2022	1670749314	0	456	456	455
Sun Dec 11 17:02:00 2022	1670749320	0	456	457	456
Sun Dec 11 17:01:53 2022	1670749313	0	456	457	456
Sun Dec 11 17:01:56 2022	1670749316	0	457	457	456
Sun Dec 11 17:01:56 2022	1670749316	0	457	457	456
Sun Dec 11 17:01:58 2022	1670749318	0	457	457	456
Sun Dec 11 17:01:57 2022	1670749317	0	457	457	457
Sun Dec 11 17:01:57 2022	1670749317	0	457	457	457
Sun Dec 11 17:01:54 2022	1670749314	0	457	457	457
Sun Dec 11 17:01:56 2022	1670749316	0	457	458	457
Sun Dec 11 17:01:56 2022	1670749316	0	458	458	457
Sun Dec 11 17:01:56 2022	1670749316	0	458	458	457
Sun Dec 11 17:01:58 2022	1670749318	0	458	458	457
Sun Dec 11 17:01:56 2022	1670749316	0	458	458	458
Sun Dec 11 17:01:58 2022	1670749318	0	459	459	458
Sun Dec 11 17:01:55 2022	1670749315	0	459	459	459
Sun Dec 11 17:01:57 2022	1670749317	0	459	459	459
Sun Dec 11 17:01:56 2022	1670749316	0	459	460	459
Sun Dec 11 17:01:55 2022	1670749315	0	460	460	459
Sun Dec 11 17:01:53 2022	1670749313	0	460	460	460
Sun Dec 11 17:01:55 2022	1670749315	0	460	460	460
Sun Dec 11 17:01:56 2022	1670749316	0	460	461	460
Sun Dec 11 17:01:55 2022	1670749315	0	461	461	460
Sun Dec 11 17:01:56 2022	1670749316	1	460	461	459
Sun Dec 11 17:01:57 2022	1670749317	0	461	461	460
Sun Dec 11 17:01:55 2022	1670749315	0	461	461	461
Sun Dec 11 17:01:55 2022	1670749315	0	461	461	460
Sun Dec 11 17:01:56 2022	1670749316	0	461	461	461
Sun Dec 11 17:01:54 2022	1670749314	0	461	461	461
Sun Dec 11 17:01:55 2022	1670749315	0	461	461	461
Sun Dec 11 17:01:54 2022	1670749314	0	461	461	461
Sun Dec 11 17:01:57 2022	1670749317	0	461	461	461
Sun Dec 11 17:01:55 2022	1670749315	0	462	462	462
Sun Dec 11 17:01:54 2022	1670749314	0	462	462	462
Sun Dec 11 17:01:56 2022	1670749316	0	462	462	462
Sun Dec 11 17:01:55 2022	1670749315	0	462	462	461
Sun Dec 11 17:01:55 2022	1670749315	0	462	463	462
Sun Dec 11 17:01:59 2022	1670749319	0	462	463	461
Sun Dec 11 17:01:55 2022	1670749315	0	463	463	462
Sun Dec 11 17:01:54 2022	1670749314	0	463	463	463
Sun Dec 11 17:01:53 2022	1670749313	4	460	464	459
Sun Dec 11 17:01:55 2022	1670749315	0	464	464	463
Sun Dec 11 17:01:55 2022	1670749315	0	464	464	463
Sun Dec 11 17:01:53 2022	1670749313	1	463	464	463
Sun Dec 11 17:01:57 2022	1670749317	0	465	465	464
Sun Dec 11 17:01:56 2022	1670749316	0	465	465	464
Sun Dec 11 17:01:53 2022	1670749313	5	460	465	459
Sun Dec 11 17:01:55 2022	1670749315	0	465	465	465
Sun Dec 11 17:01:53 2022	1670749313	0	465	465	465
Sun Dec 11 17:01:57 2022	1670749317	0	465	465	465
Sun Dec 11 17:01:54 2022	1670749314	0	465	465	464
Sun Dec 11 17:01:55 2022	1670749315	0	465	465	465
Sun Dec 11 17:01:56 2022	1670749316	0	466	466	465
Sun Dec 11 17:01:56 2022	1670749316	0	466	466	465
Sun Dec 11 17:01:54 2022	1670749314	0	466	466	466
Sun Dec 11 17:02:01 2022	1670749321	0	466	467	466
Sun Dec 11 17:01:58 2022	1670749318	0	466	467	466
Sun Dec 11 17:01:56 2022	1670749316	0	467	467	466
Sun Dec 11 17:01:58 2022	1670749318	0	467	468	467
Sun Dec 11 17:01:57 2022	1670749317	0	468	468	467
Sun Dec 11 17:01:54 2022	1670749314	0	468	468	467
Sun Dec 11 17:01:54 2022	1670749314	0	468	468	467
Sun Dec 11 17:01:55 2022	1670749315	0	468	468	467
Sun Dec 11 17:01:55 2022	1670749315	0	468	468	468
Sun Dec 11 17:01:53 2022	1670749313	0	469	469	468
Sun Dec 11 17:01:54 2022	1670749314	1	468	469	468
Sun Dec 11 17:01:57 2022	1670749317	0	469	469	468
Sun Dec 11 17:01:58 2022	1670749318	0	469	469	469
Sun Dec 11 17:01:54 2022	1670749314	0	469	469	469
Sun Dec 11 17:01:53 2022	1670749313	1	469	470	467
Sun Dec 11 17:01:58 2022	1670749318	0	470	470	469
Sun Dec 11 17:01:59 2022	1670749319	0	470	470	469
Sun Dec 11 17:01:56 2022	1670749316	0	470	470	469
Sun Dec 11 17:01:54 2022	1670749314	0	470	471	470
Sun Dec 11 17:01:57 2022	1670749317	0	471	471	470
Sun Dec 11 17:01:55 2022	1670749315	0	471	471	470
Sun Dec 11 17:01:59 2022	1670749319	0	471	471	470
Sun Dec 11 17:01:54 2022	1670749314	0	471	471	470
Sun Dec 11 17:02:00 2022	1670749320	0	471	471	470
Sun Dec 11 17:01:53 2022	1670749313	0	471	471	471
Sun Dec 11 17:01:56 2022	1670749316	0	471	471	471
Sun Dec 11 17:02:00 2022	1670749320	0	471	471	469
Sun Dec 11 17:01:54 2022	1670749314	0	471	471	471
Sun Dec 11 17:01:58 2022	1670749318	0	471	472	470
Sun Dec 11 17:01:56 2022	1670749316	0	472	472	471
Sun Dec 11 17:01:56 2022	1670749316	0	472	472	471
Sun Dec 11 17:01:55 2022	1670749315	0	472	472	471
Sun Dec 11 17:01:59 2022	1670749319	0	472	472	471
Sun Dec 11 17:01:54 2022	1670749314	0	472	472	472
Sun Dec 11 17:01:53 2022	1670749313	4	469	472	468
Sun Dec 11 17:01:56 2022	1670749316	0	473	473	472
Sun Dec 11 17:01:54 2022	1670749314	0	472	473	472
Sun Dec 11 17:01:55 2022	1670749315	0	473	473	472
Sun Dec 11 17:01:54 2022	1670749314	0	473	473	472
Sun Dec 11 17:01:54 2022	1670749314	0	473	473	472
Sun Dec 11 17:01:54 2022	1670749314	0	473	473	473
Sun Dec 11 17:01:57 2022	1670749317	0	473	473	472
Sun Dec 11 17:01:56 2022	1670749316	0	473	473	473
Sun Dec 11 17:01:58 2022	1670749318	0	473	473	473
Sun Dec 11 17:01:56 2022	1670749316	0	473	474	473
Sun Dec 11 17:01:53 2022	1670749313	0	473	474	473
Sun Dec 11 17:01:56 2022	1670749316	0	474	474	473
Sun Dec 11 17:01:56 2022	1670749316	0	474	474	474
Sun Dec 11 17:01:58 2022	1670749318	0	474	474	473
Sun Dec 11 17:01:55 2022	1670749315	0	474	474	473
Sun Dec 11 17:01:57 2022	1670749317	0	475	475	474
Sun Dec 11 17:01:57 2022	1670749317	0	475	475	474
Sun Dec 11 17:01:56 2022	1670749316	0	475	475	474
Sun Dec 11 17:01:53 2022	1670749313	0	475	476	475
Sun Dec 11 17:01:54 2022	1670749314	0	476	476	474
Sun Dec 11 17:01:54 2022	1670749314	0	476	476	475
Sun Dec 11 17:01:58 2022	1670749318	0	476	476	475
Sun Dec 11 17:02:00 2022	1670749320	0	476	476	475
Sun Dec 11 17:01:56 2022	1670749316	0	476	476	476
Sun Dec 11 17:01:56 2022	1670749316	1	475	477	474
Sun Dec 11 17:01:57 2022	1670749317	0	477	477	476
Sun Dec 11 17:01:53 2022	1670749313	0	477	477	476
Sun Dec 11 17:01:57 2022	1670749317	0	477	477	477
Sun Dec 11 17:01:54 2022	1670749314	0	477	477	477
Sun Dec 11 17:01:55 2022	1670749315	0	478	478	477
Sun Dec 11 17:01:55 2022	1670749315	0	478	478	478
Sun Dec 11 17:01:55 2022	1670749315	0	478	478	477
Sun Dec 11 17:02:00 2022	1670749320	0	478	478	478
Sun Dec 11 17:01:58 2022	1670749318	0	478	478	477
Sun Dec 11 17:01:54 2022	1670749314	0	478	478	478
Sun Dec 11 17:02:01 2022	1670749321	0	478	478	477
Sun Dec 11 17:01:56 2022	1670749316	0	478	479	478
Sun Dec 11 17:01:53 2022	1670749313	0	479	479	478
Sun Dec 11 17:01:56 2022	1670749316	0	479	479	478
Sun Dec 11 17:01:59 2022	1670749319	0	479	479	478
Sun Dec 11 17:01:54 2022	1670749314	0	479	480	479
Sun Dec 11 17:01:54 2022	1670749314	0	480	480	479
Sun Dec 11 17:01:54 2022	1670749314	0	480	480	479
Sun Dec 11 17:01:55 2022	1670749315	0	480	480	479
Sun Dec 11 17:01:57 2022	1670749317	0	480	480	479
Sun Dec 11 17:01:55 2022	1670749315	0	480	480	480
Sun Dec 11 17:01:54 2022	1670749314	0	480	480	480
Sun Dec 11 17:01:53 2022	1670749313	0	480	480	480
Sun Dec 11 17:01:59 2022	1670749319	0	480	481	480
Sun Dec 11 17:01:56 2022	1670749316	0	480	481	480
Sun Dec 11 17:01:54 2022	1670749314	0	481	481	480
Sun Dec 11 17:01:56 2022	1670749316	0	481	481	480
Sun Dec 11 17:01:54 2022	1670749314	0	481	481	480
Sun Dec 11 17:01:55 2022	1670749315	0	481	481	480
Sun Dec 11 17:01:54 2022	1670749314	0	481	481	480
Sun Dec 11 17:01:56 2022	1670749316	0	481	481	481
Sun Dec 11 17:01:54 2022	1670749314	0	481	482	480
Sun Dec 11 17:01:55 2022	1670749315	0	482	482	481
Sun Dec 11 17:01:55 2022	1670749315	0	482	482	482
Sun Dec 11 17:01:54 2022	1670749314	0	483	483	482
Sun Dec 11 17:01:54 2022	1670749314	0	483	483	482
Sun Dec 11 17:01:58 2022	1670749318	0	483	483	482
Sun Dec 11 17:01:54 2022	1670749314	0	483	483	483
Sun Dec 11 17:01:57 2022	1670749317	0	483	483	483
Sun Dec 11 17:01:55 2022	1670749315	0	484	484	483
Sun Dec 11 17:01:59 2022	1670749319	0	484	484	483
Sun Dec 11 17:01:55 2022	1670749315	0	484	484	483
Sun Dec 11 17:01:58 2022	1670749318	0	484	484	484
Sun Dec 11 17:01:56 2022	1670749316	0	484	484	484
Sun Dec 11 17:01:54 2022	1670749314	0	484	484	484
Sun Dec 11 17:02:01 2022	1670749321	0	484	484	484
Sun Dec 11 17:01:56 2022	1670749316	0	484	485	484
Sun Dec 11 17:01:55 2022	1670749315	0	485	485	484
Sun Dec 11 17:01:54 2022	1670749314	1	485	485	484
Sun Dec 11 17:01:56 2022	1670749316	0	485	485	485
Sun Dec 11 17:01:54 2022	1670749314	0	485	486	485
Sun Dec 11 17:01:53 2022	1670749313	5	481	486	480
Sun Dec 11 17:01:57 2022	1670749317	0	486	486	485
Sun Dec 11 17:01:55 2022	1670749315	0	486	486	486
Sun Dec 11 17:02:00 2022	1670749320	0	486	487	486
Sun Dec 11 17:01:54 2022	1670749314	0	486	487	485
Sun Dec 11 17:01:54 2022	1670749314	0	487	487	487
Sun Dec 11 17:01:55 2022	1670749315	0	487	488	486
Sun Dec 11 17:01:57 2022	1670749317	0	487	488	487
Sun Dec 11 17:01:53 2022	1670749313	0	488	488	486
Sun Dec 11 17:01:57 2022	1670749317	0	488	488	487
Sun Dec 11 17:01:59 2022	1670749319	0	488	488	488
Sun Dec 11 17:01:58 2022	1670749318	0	488	488	487
Sun Dec 11 17:01:55 2022	1670749315	0	489	489	488
Sun Dec 11 17:01:54 2022	1670749314	0	488	489	488
Sun Dec 11 17:01:54 2022	1670749314	0	489	489	488
Sun Dec 11 17:01:53 2022	1670749313	1	489	490	488
Sun Dec 11 17:01:54 2022	1670749314	0	490	490	489
Sun Dec 11 17:01:54 2022	1670749314	0	491	491	490
Sun Dec 11 17:01:56 2022	1670749316	0	491	491	490
Sun Dec 11 17:01:53 2022	1670749313	0	492	492	491
Sun Dec 11 17:01:56 2022	1670749316	0	492	492	492
